SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn_binary,Contract_encoded,InternetService_encoded,PaymentMethod_encoded,recency_risk,service_count,monetary_value,monthly_to_total_ratio,charge_per_month,clv_proxy,is_high_value,contract_stability,digital_engagement
0,0,0,20,1,1,0,0,1,0,1,0,1,88.7,1761.45,1,0,2,0,0.047619047619047616,4,1761.45,0.050327668870038866,4.223809523809524,1677.5714285714284,0,0,1
0,0,0,19,1,0,0,0,0,1,0,1,1,87.7,1725.95,0,1,2,3,0.05,3,1725.95,0.05078317264541533,4.385,1639.6525,0,19,2
0,0,0,45,1,1,0,0,1,0,0,1,1,89.3,4192.15,0,0,2,3,0.021739130434782608,4,4192.15,0.021296638565279087,1.941304347826087,4101.016304347826,1,0,2
0,1,1,70,1,0,0,0,0,0,0,0,1,20.15,1411.2,0,2,0,3,0.014084507042253521,1,1411.2,0.014268517207194447,0.2838028169014084,1391.323943661972,0,140,2
0,0,0,2,1,0,0,0,0,0,1,0,1,79.75,164.5,1,0,2,0,0.3333333333333333,2,164.5,0.4818731117824773,26.583333333333332,109.66666666666669,0,0,1
0,0,0,27,1,1,0,0,0,0,1,1,1,94.55,2724.6,1,0,2,1,0.03571428571428571,4,2724.6,0.03468960962723804,3.376785714285714,2627.292857142857,0,0,1
0,1,0,12,1,0,0,0,0,0,0,0,1,20.05,264.55,0,2,0,0,0.07692307692307693,1,264.55,0.0755036716249294,1.5423076923076924,244.20000000000002,0,24,1
0,0,1,72,0,0,1,1,1,1,1,1,0,67.2,4671.7,0,2,1,3,0.0136986301369863,6,4671.7,0.014381406895370985,0.9205479452054794,4607.704109589041,1,144,1
0,0,0,12,1,1,0,0,0,0,1,1,0,94.55,1173.55,0,0,2,0,0.07692307692307693,4,1173.55,0.08049891447788515,7.273076923076923,1083.2769230769231,0,0,0
1,0,0,5,1,0,0,0,0,0,0,0,1,69.05,318.5,1,0,2,1,0.16666666666666666,1,318.5,0.21611893583724567,11.508333333333333,265.4166666666667,0,0,1
1,1,0,71,1,1,1,1,1,0,1,1,1,107.5,7713.55,0,0,2,0,0.013888888888888888,7,7713.55,0.013934707792418222,1.4930555555555556,7606.417361111112,1,0,1
1,0,0,35,1,0,0,0,1,1,1,1,1,73.0,2471.25,0,1,1,0,0.027777777777777776,5,2471.25,0.02952775811507736,2.0277777777777777,2402.6041666666665,0,35,1
0,1,1,70,1,1,1,1,1,1,1,1,0,114.75,7842.3,0,2,2,3,0.014084507042253521,8,7842.3,0.014630321420830518,1.6161971830985915,7731.845070422535,1,140,1
0,0,0,31,1,1,0,0,0,0,0,0,1,76.05,2227.8,0,0,2,0,0.03125,2,2227.8,0.03412150035893754,2.3765625,2158.18125,0,0,1
0,1,1,52,1,1,0,0,1,1,0,1,1,96.25,4990.25,1,2,2,2,0.018867924528301886,5,4990.25,0.01928374655647383,1.8160377358490567,4896.094339622641,1,104,2
1,0,0,37,1,1,0,0,1,0,1,1,1,101.1,3744.05,1,0,2,0,0.02631578947368421,5,3744.05,0.026995634237193093,2.6605263157894736,3645.5223684210528,0,0,1
0,0,0,69,1,1,0,1,0,1,1,1,1,104.7,7220.35,1,1,2,2,0.014285714285714285,6,7220.35,0.01449867407063776,1.4957142857142858,7117.202142857143,1,69,2
1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,2351.45,0,0,2,1,0.03225806451612903,2,2351.45,0.03311441263363728,2.512903225806452,2275.5967741935483,0,0,0
0,0,0,33,1,1,1,0,0,0,0,1,1,90.65,2989.6,0,0,2,0,0.029411764705882353,4,2989.6,0.03031164314853207,2.6661764705882356,2901.670588235294,0,0,1
1,1,0,54,1,1,0,1,1,1,1,1,1,110.45,6077.75,0,2,2,0,0.01818181818181818,7,6077.75,0.01816985399958873,2.0081818181818183,5967.245454545455,1,108,1
0,0,0,59,1,1,1,0,0,1,0,1,0,68.7,4070.95,0,1,1,2,0.016666666666666666,5,4070.95,0.0168715234715554,1.145,4003.100833333333,1,59,1
1,0,0,55,0,0,1,1,0,0,1,0,1,44.85,2479.05,0,0,1,0,0.017857142857142856,3,2479.05,0.018084312816273866,0.8008928571428572,2434.78125,0,0,1
1,1,0,69,0,0,0,0,1,0,0,0,1,29.8,2134.3,0,1,1,3,0.014285714285714285,1,2134.3,0.013955884419051186,0.4257142857142857,2103.8100000000004,0,69,2
0,0,0,66,1,1,0,1,0,0,1,0,1,88.9,6000.1,0,1,2,2,0.014925373134328358,4,6000.1,0.014813950775691124,1.326865671641791,5910.546268656716,1,66,2
0,1,1,37,1,0,1,0,1,1,0,0,1,58.75,2203.1,0,1,1,1,0.02631578947368421,4,2203.1,0.026654870468672022,1.5460526315789473,2145.1236842105263,0,37,1
1,1,0,9,1,0,0,0,0,0,0,0,0,19.85,183.15,0,1,0,3,0.1,1,183.15,0.10779256041270703,1.985,164.835,0,9,1
0,1,1,69,1,1,1,0,1,1,1,1,0,86.9,6194.1,0,2,1,2,0.014285714285714285,7,6194.1,0.014027215057061226,1.2414285714285715,6105.612857142858,1,138,1
0,0,0,10,1,0,0,1,0,0,1,0,1,59.65,638.95,0,0,1,1,0.09090909090909091,3,638.95,0.0932104070630518,5.422727272727273,580.8636363636364,0,0,1
0,0,1,40,1,0,1,1,0,0,0,0,1,55.25,2139.2,1,0,1,1,0.024390243902439025,3,2139.2,0.025815344360340158,1.3475609756097562,2087.0243902439024,0,0,1
0,0,1,13,1,0,0,0,0,0,1,1,0,66.4,831.75,0,0,1,3,0.07142857142857142,3,831.75,0.07973581507054939,4.742857142857143,772.3392857142858,0,0,1
0,0,0,6,1,1,0,1,0,0,1,0,1,90.1,521.3,1,0,2,0,0.14285714285714285,4,521.3,0.17250622247750336,12.87142857142857,446.8285714285714,0,0,1
0,1,1,69,1,0,0,0,0,0,0,0,0,20.15,1337.5,0,2,0,2,0.014285714285714285,1,1337.5,0.015054165110197982,0.2878571428571428,1318.392857142857,0,138,1
1,1,0,66,1,1,0,1,1,1,1,1,1,108.1,7181.95,0,1,2,3,0.014925373134328358,7,7181.95,0.015049527004921376,1.6134328358208954,7074.75671641791,1,66,2
0,0,0,11,1,1,0,0,1,0,0,0,0,53.75,608.0,1,0,1,0,0.08333333333333333,3,608.0,0.08825944170771757,4.479166666666667,557.3333333333333,0,0,0
0,1,1,46,1,0,1,0,1,1,0,0,0,56.9,2560.1,0,1,1,1,0.02127659574468085,4,2560.1,0.02221701612588341,1.2106382978723405,2505.6297872340424,0,46,0
0,0,0,6,1,0,0,0,0,0,1,1,0,89.3,577.6,1,0,2,0,0.14285714285714285,3,577.6,0.15433805737988246,12.757142857142856,495.08571428571435,0,0,0
0,1,1,56,1,1,1,0,1,1,1,1,1,109.6,5953.0,0,0,2,1,0.017543859649122806,7,5953.0,0.01840779308028216,1.9228070175438596,5848.561403508772,1,0,1
0,1,1,70,1,1,0,0,0,0,0,0,0,25.15,1790.15,0,2,0,3,0.014084507042253521,2,1790.15,0.014041258409401779,0.35422535211267603,1764.9366197183099,0,140,1
0,1,1,33,1,1,0,0,1,1,1,1,1,79.15,2531.4,0,1,1,0,0.029411764705882353,6,2531.4,0.03125493602906334,2.3279411764705884,2456.9470588235295,0,33,1
0,1,1,72,1,1,1,1,0,1,0,0,0,66.75,4760.3,0,2,1,3,0.0136986301369863,5,4760.3,0.014019280448616974,0.9143835616438356,4695.090410958904,1,144,1
0,1,0,3,1,1,0,0,0,0,1,1,1,95.2,292.85,1,0,2,0,0.25,4,292.85,0.32397481708354603,23.8,219.63750000000002,0,0,1
0,0,1,19,1,0,0,0,0,1,0,0,0,48.8,953.65,0,0,1,1,0.05,2,953.65,0.051118210862619806,2.44,905.9675,0,0,0
1,0,0,5,0,0,0,0,0,0,1,1,0,45.7,198.0,1,0,1,0,0.16666666666666666,2,198.0,0.22964824120603017,7.616666666666667,165.0,0,0,0
0,1,0,71,1,0,0,1,1,1,1,1,1,80.7,5705.05,0,2,1,3,0.013888888888888888,6,5705.05,0.01414288343074456,1.1208333333333333,5625.813194444445,1,142,2
0,1,0,8,1,0,1,0,0,0,0,0,1,74.5,609.9,1,0,2,0,0.1111111111111111,2,609.9,0.12195121951219513,8.277777777777779,542.1333333333333,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.55,20.55,0,0,0,3,0.5,1,20.55,0.9535962877030162,10.275,10.275,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,1,79.65,79.65,1,0,2,0,0.5,2,79.65,0.9876007439553627,39.825,39.825,0,0,1
0,0,0,61,1,1,1,1,1,1,1,1,1,115.1,6993.65,0,1,2,1,0.016129032258064516,8,6993.65,0.01645543379582967,1.8564516129032258,6880.849193548387,1,61,1
0,1,1,71,0,0,1,1,0,1,1,1,0,59.7,4122.65,0,2,1,2,0.013888888888888888,5,4122.65,0.014477465352297117,0.8291666666666667,4065.390972222222,1,142,1
0,1,0,68,1,1,0,1,1,0,0,0,0,86.45,5762.95,0,1,2,3,0.014492753623188406,4,5762.95,0.014998395197737664,1.2528985507246377,5679.428985507247,1,68,1
0,0,0,46,0,0,0,0,1,1,0,0,0,33.7,1537.85,0,1,1,3,0.02127659574468085,2,1537.85,0.021899470383728113,0.7170212765957448,1505.1297872340424,0,46,1
0,0,0,33,1,1,1,0,0,0,0,0,0,80.1,2603.3,0,1,2,2,0.029411764705882353,3,2603.3,0.030756825250547168,2.355882352941176,2526.7323529411765,0,33,1
0,1,1,53,1,1,1,1,1,1,0,1,1,104.05,5566.4,0,2,2,2,0.018518518518518517,7,5566.4,0.018689154722132416,1.9268518518518518,5463.318518518518,1,106,2
1,1,0,50,1,1,1,1,1,0,1,1,0,108.75,5431.9,0,0,2,2,0.0196078431372549,7,5431.9,0.020016933865891148,2.1323529411764706,5325.392156862745,1,0,1
0,0,0,57,0,0,1,0,1,1,0,0,1,41.1,2258.25,0,1,1,3,0.017241379310344827,3,2258.25,0.0181918778355649,0.7086206896551724,2219.3146551724135,0,57,2
0,1,1,54,1,0,0,0,0,0,0,0,1,20.35,1092.35,0,2,0,2,0.01818181818181818,1,1092.35,0.01861252115059222,0.37000000000000005,1072.489090909091,0,108,2
1,1,0,60,1,1,0,1,1,0,1,1,1,105.9,6401.25,0,0,2,0,0.01639344262295082,6,6401.25,0.016541059783669803,1.736065573770492,6296.311475409836,1,0,1
1,1,0,28,1,1,0,0,0,1,1,1,1,101.3,2812.2,1,0,2,3,0.034482758620689655,5,2812.2,0.036008815583676954,3.493103448275862,2715.2275862068964,0,0,2
0,1,1,1,1,0,0,0,0,0,1,0,1,80.05,80.05,1,0,2,1,0.5,2,80.05,0.9876619370758791,40.025,40.025,0,0,1
0,1,1,29,1,1,0,0,1,0,0,1,1,89.2,2698.35,1,0,2,0,0.03333333333333333,4,2698.35,0.03304499231296423,2.9733333333333336,2608.4049999999997,0,0,1
0,1,1,10,1,0,0,1,0,1,0,1,1,65.5,616.9,0,0,1,0,0.09090909090909091,4,616.9,0.106004207800615,5.954545454545454,560.8181818181818,0,0,1
0,0,1,43,0,0,1,1,1,0,0,0,1,40.45,1912.85,0,0,1,0,0.022727272727272728,3,1912.85,0.021135407686077804,0.9193181818181819,1869.3761363636363,0,0,1
1,1,0,13,1,0,0,0,0,0,0,0,0,70.45,849.1,0,0,2,2,0.07142857142857142,1,849.1,0.08287260322315022,5.0321428571428575,788.45,0,0,1
0,1,0,43,1,0,1,0,1,1,1,1,1,78.8,3460.3,0,2,1,0,0.022727272727272728,6,3460.3,0.02276601276976858,1.7909090909090908,3381.6568181818184,0,86,1
0,1,1,19,1,1,0,0,0,0,0,1,1,83.65,1465.75,1,0,2,0,0.05,3,1465.75,0.05703085051985683,4.1825,1392.4624999999999,0,0,1
0,1,1,1,1,0,0,0,0,0,1,1,1,90.1,90.1,0,0,2,0,0.5,3,90.1,0.9890230515916575,45.05,45.05,0,0,1
0,0,0,69,1,0,1,0,1,1,1,1,1,82.45,5555.3,0,2,1,3,0.014285714285714285,6,5555.3,0.014839011572449292,1.177857142857143,5475.938571428572,1,138,2
0,1,0,61,1,0,0,0,0,0,0,0,0,20.25,1278.8,0,2,0,3,0.016129032258064516,1,1278.8,0.015822784810126583,0.32661290322580644,1258.1741935483872,0,122,1
0,1,0,43,1,1,1,1,0,1,0,0,0,66.25,2907.35,0,0,1,2,0.022727272727272728,5,2907.35,0.022779239087455088,1.5056818181818181,2841.273863636364,0,0,1
0,1,0,6,1,0,0,0,0,0,0,0,0,19.5,146.3,1,0,0,2,0.14285714285714285,1,146.3,0.13238289205702647,2.7857142857142856,125.40000000000002,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0,0,51.25,51.25,1,0,1,1,0.5,2,51.25,0.9808612440191388,25.625,25.625,0,0,0
0,1,0,56,1,0,0,0,0,0,1,1,0,89.7,4952.95,0,0,2,1,0.017543859649122806,3,4952.95,0.01810676328989998,1.5736842105263158,4866.056140350876,1,0,0
0,1,0,70,0,0,1,1,1,1,1,1,0,64.55,4504.9,0,2,1,2,0.014084507042253521,6,4504.9,0.014325661909940302,0.9091549295774648,4441.450704225352,1,140,1
0,0,0,1,1,0,0,0,0,0,0,0,1,45.6,45.6,1,0,1,0,0.5,1,45.6,0.9785407725321889,22.8,22.8,0,0,1
0,1,1,49,1,1,0,1,1,0,1,0,1,93.65,4520.15,0,1,2,0,0.02,5,4520.15,0.020713756455769,1.8730000000000002,4429.746999999999,1,49,1
0,0,0,6,1,0,0,0,0,1,0,0,1,49.65,267.35,1,0,1,2,0.14285714285714285,2,267.35,0.18501956400223588,7.0928571428571425,229.1571428571429,0,0,2
0,1,1,32,1,0,1,1,1,1,0,1,0,73.6,2316.85,0,2,1,1,0.030303030303030304,6,2316.85,0.031753564725931355,2.23030303030303,2246.642424242424,0,64,0
1,1,0,72,1,1,1,0,1,1,1,1,1,109.75,8075.35,0,2,2,1,0.0136986301369863,7,8075.35,0.013589059414215579,1.5034246575342465,7964.728767123288,1,144,1
0,0,1,37,1,0,1,1,0,1,0,0,0,61.45,2302.35,0,2,1,3,0.02631578947368421,4,2302.35,0.026678533440423733,1.6171052631578948,2241.761842105263,0,74,1
0,1,0,69,1,0,1,1,0,1,1,1,1,106.4,7251.9,0,1,2,3,0.014285714285714285,6,7251.9,0.014669994071336984,1.52,7148.301428571429,1,69,2
0,1,0,26,1,0,0,1,1,1,1,1,0,81.9,2078.55,0,0,1,2,0.037037037037037035,6,2078.55,0.03938352047317929,3.0333333333333337,2001.566666666667,0,0,1
0,1,1,58,1,1,0,1,1,0,1,1,1,105.2,6225.4,0,1,2,3,0.01694915254237288,6,6225.4,0.016895798535269176,1.7830508474576272,6119.884745762712,1,58,2
0,0,0,24,1,1,0,0,0,1,0,0,0,54.6,1242.25,0,1,1,2,0.04,3,1242.25,0.04391715262417052,2.184,1192.56,0,24,1
0,1,1,5,1,0,0,0,0,0,0,0,0,20.55,99.45,0,1,0,0,0.16666666666666666,1,99.45,0.20457939273270284,3.4250000000000003,82.875,0,5,0
0,1,1,15,1,0,0,0,0,0,0,0,1,20.0,288.05,1,0,0,0,0.0625,1,288.05,0.06919218128351497,1.25,270.046875,0,0,1
0,1,1,30,1,0,0,0,0,0,0,0,0,19.7,599.25,0,2,0,1,0.03225806451612903,1,599.25,0.03281965847563515,0.635483870967742,579.9193548387098,0,60,0
0,1,0,55,1,1,1,1,0,1,0,0,1,66.05,3462.1,0,1,1,3,0.017857142857142856,5,3462.1,0.019072507291155325,1.1794642857142856,3400.2767857142853,0,55,2
0,1,0,25,0,0,0,0,0,0,1,0,1,34.0,853.0,1,0,1,2,0.038461538461538464,1,853.0,0.03981264637002342,1.3076923076923077,820.1923076923077,0,0,2
1,1,0,10,1,0,0,1,1,1,1,0,1,92.5,934.1,1,0,2,1,0.09090909090909091,5,934.1,0.09891990161480055,8.409090909090908,849.1818181818181,0,0,1
0,1,1,44,0,0,1,1,1,1,0,1,1,54.05,2375.2,0,2,1,3,0.022222222222222223,5,2375.2,0.022746401818028786,1.201111111111111,2322.4177777777777,0,88,2
0,0,0,47,1,0,1,1,0,1,0,0,1,58.9,2813.05,0,1,1,1,0.020833333333333332,4,2813.05,0.020930687088004832,1.2270833333333333,2754.444791666667,0,47,1
0,1,1,13,1,0,0,0,0,0,1,1,0,88.35,1222.8,1,0,2,0,0.07142857142857142,3,1222.8,0.07219316881843438,6.310714285714285,1135.4571428571428,0,0,0
0,1,1,49,1,1,0,1,1,1,1,1,1,107.95,5293.2,1,2,2,2,0.02,7,5293.2,0.02039023837406974,2.1590000000000003,5187.335999999999,1,98,2
0,1,0,64,1,0,1,0,0,1,1,1,1,96.9,6314.35,0,1,2,1,0.015384615384615385,5,6314.35,0.01534356765658277,1.4907692307692308,6217.206153846155,1,64,1
0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,0,0,0,1,0.5,1,19.1,0.9502487562189055,9.55,9.55,0,0,0
0,0,0,20,1,0,0,0,0,1,0,0,0,50.0,1003.05,0,0,1,1,0.047619047619047616,2,1003.05,0.04979831681689159,2.380952380952381,955.2857142857142,0,0,0
0,1,0,37,0,0,1,0,0,1,1,0,0,45.4,1593.1,0,2,1,0,0.02631578947368421,3,1593.1,0.02848002007402296,1.194736842105263,1551.1763157894736,0,74,0
0,1,1,30,1,1,0,0,0,0,1,0,0,85.45,2509.95,0,0,2,0,0.03225806451612903,3,2509.95,0.034030944463250966,2.7564516129032257,2428.983870967742,0,0,0
0,0,0,38,1,1,1,1,1,0,1,1,0,84.1,3187.65,0,1,1,2,0.02564102564102564,7,3187.65,0.026374798112053687,2.1564102564102563,3105.9153846153845,0,38,1
1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,1,0,2,1,0.5,2,74.45,0.9867461895294898,37.225,37.225,0,0,1
0,0,0,37,1,0,0,0,0,0,1,1,1,64.75,2345.2,1,0,1,0,0.02631578947368421,3,2345.2,0.027597817747847586,1.7039473684210527,2283.4842105263156,0,0,1
0,1,0,52,0,0,1,1,1,1,1,1,0,66.25,3330.1,0,2,1,3,0.018867924528301886,6,3330.1,0.019888325177869173,1.25,3267.2679245283016,0,104,1
0,0,1,71,1,0,1,1,1,1,1,0,1,76.9,5522.7,0,2,1,3,0.013888888888888888,6,5522.7,0.013921827760378008,1.0680555555555555,5445.995833333333,1,142,2
0,0,0,26,1,0,0,1,1,0,1,0,0,89.8,2335.3,1,0,2,0,0.037037037037037035,4,2335.3,0.0384368445833155,3.325925925925926,2248.807407407408,0,0,0
0,0,0,66,1,1,1,1,1,0,0,1,1,74.6,4798.4,0,2,1,3,0.014925373134328358,6,4798.4,0.0155436096178689,1.1134328358208954,4726.782089552238,1,132,2
0,1,0,72,1,1,1,1,1,1,1,1,1,116.95,8594.4,0,2,2,3,0.0136986301369863,8,8594.4,0.01360611489866673,1.6020547945205479,8476.668493150684,1,144,2
0,0,1,25,0,0,1,0,0,0,1,0,1,40.65,970.55,0,1,1,3,0.038461538461538464,2,970.55,0.0418403581905203,1.5634615384615385,933.2211538461538,0,25,2
0,1,1,69,1,1,1,1,1,1,1,1,1,114.35,7665.8,0,2,2,2,0.014285714285714285,8,7665.8,0.014914958000730422,1.6335714285714285,7556.288571428572,1,138,2
0,1,1,53,1,1,1,1,0,0,0,1,0,69.7,3686.05,0,2,1,2,0.018518518518518517,5,3686.05,0.01890400184429286,1.2907407407407407,3617.789814814815,0,106,1
0,0,0,12,1,0,0,0,1,0,1,1,0,95.5,1115.15,1,1,2,1,0.07692307692307693,4,1115.15,0.08556197643685884,7.346153846153846,1029.3692307692309,0,12,0
0,0,0,26,1,0,0,0,1,1,1,1,1,98.65,2537.0,0,0,2,0,0.037037037037037035,5,2537.0,0.038869188337273444,3.653703703703704,2443.0370370370374,0,0,1
0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,1393.6,0,0,1,1,0.045454545454545456,3,1393.6,0.0442062240068837,2.8022727272727272,1330.2545454545455,0,0,0
0,0,1,1,1,0,0,0,0,0,1,1,1,89.35,89.35,0,0,2,0,0.5,3,89.35,0.9889319313779745,44.675,44.675,0,0,1
0,0,0,48,1,1,1,0,0,1,0,1,1,95.4,4445.3,0,0,2,0,0.02040816326530612,5,4445.3,0.02145604210242224,1.9469387755102041,4354.579591836735,1,0,1
0,1,0,26,0,0,1,0,1,0,0,0,0,35.4,978.6,0,1,1,3,0.037037037037037035,2,978.6,0.03613719885667619,1.3111111111111111,942.3555555555556,0,26,1
0,1,0,60,1,0,0,0,0,0,0,0,0,19.95,1258.15,0,2,0,1,0.01639344262295082,1,1258.15,0.01584402176071159,0.32704918032786884,1237.5245901639346,0,120,0
0,0,0,18,1,0,0,0,0,0,0,0,0,19.25,331.35,0,0,0,1,0.05263157894736842,1,331.35,0.057920866556341204,1.013157894736842,313.9105263157895,0,0,0
1,0,0,10,0,0,0,0,0,1,0,0,1,29.65,291.4,1,0,1,0,0.09090909090909091,1,291.4,0.10140218878248974,2.6954545454545453,264.9090909090909,0,0,1
0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,1,0,2,0,0.16666666666666666,4,453.75,0.1858163826278175,14.083333333333334,378.125,0,0,1
0,0,1,4,1,0,0,0,0,0,0,0,1,20.4,84.75,0,1,0,1,0.2,1,84.75,0.2379008746355685,4.08,67.8,0,4,1
0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,0,2,0,3,0.015151515151515152,2,1715.1,0.014422236466406387,0.375,1689.1136363636363,0,130,1
0,1,1,70,1,1,0,0,0,0,0,0,0,25.35,1715.15,0,2,0,1,0.014084507042253521,2,1715.15,0.014771436063281181,0.3570422535211268,1690.992957746479,0,140,0
0,0,0,18,1,1,0,0,1,0,0,1,1,90.7,1597.25,1,0,2,3,0.05263157894736842,4,1597.25,0.05674956984201471,4.773684210526316,1513.1842105263158,0,0,2
0,0,1,62,1,0,0,0,0,0,0,0,0,20.0,1250.1,0,2,0,2,0.015873015873015872,1,1250.1,0.015985932379506036,0.31746031746031744,1230.2571428571428,0,124,1
0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,3996.8,0,2,1,0,0.014925373134328358,3,3996.8,0.014945720146080343,0.8917910447761194,3937.1462686567165,1,132,1
0,1,1,65,1,1,1,1,0,1,1,1,1,82.5,5215.1,0,2,1,2,0.015151515151515152,7,5215.1,0.015816414562604242,1.25,5136.083333333334,1,130,2
1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,1,0,2,0,0.25,1,235.5,0.29725158562367865,17.575,176.625,0,0,1
0,0,0,34,1,0,0,0,0,0,0,0,0,20.35,673.2,0,0,0,1,0.02857142857142857,1,673.2,0.030183921684959952,0.5814285714285715,653.9657142857143,0,0,0
0,1,1,16,1,1,0,0,1,0,1,0,1,90.8,1442.2,0,0,2,2,0.058823529411764705,4,1442.2,0.06291574279379157,5.341176470588235,1357.364705882353,0,0,2
0,0,0,54,1,1,1,0,1,0,1,1,1,103.95,5639.05,1,1,2,2,0.01818181818181818,6,5639.05,0.01843068767120859,1.8900000000000001,5536.521818181818,1,54,2
1,0,0,50,1,1,0,0,1,1,1,1,1,104.95,5222.35,0,0,2,0,0.0196078431372549,6,5222.35,0.02009246939224827,2.057843137254902,5119.950980392157,1,0,1
0,1,0,71,1,0,0,1,1,1,1,1,1,105.25,7291.75,0,2,2,0,0.013888888888888888,6,7291.75,0.01443214151040417,1.4618055555555556,7190.475694444445,1,142,1
0,0,0,10,1,1,0,0,0,0,0,0,1,74.75,799.65,1,0,2,0,0.09090909090909091,2,799.65,0.09336164366452258,6.795454545454546,726.9545454545454,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,50.8,1,0,1,0,0.5,2,50.8,0.9806949806949807,25.4,25.4,0,0,1
0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,0,1,0,1,0.05263157894736842,2,424.5,0.05581668625146886,1.25,402.15789473684214,0,18,0
0,0,0,4,1,0,0,0,0,1,1,0,1,61.3,249.4,0,0,1,0,0.2,3,249.4,0.24480830670926515,12.26,199.52,0,0,1
0,1,1,58,1,1,1,0,1,1,1,0,0,75.8,4415.75,0,2,1,1,0.01694915254237288,6,4415.75,0.017161940340748288,1.2847457627118644,4340.906779661017,1,116,0
0,1,0,56,1,1,1,0,0,0,1,1,1,98.0,5270.6,0,1,2,0,0.017543859649122806,5,5270.6,0.018590181349116018,1.719298245614035,5178.133333333333,1,56,1
0,0,0,2,1,0,0,0,0,0,1,0,1,80.25,144.55,1,0,2,0,0.3333333333333333,2,144.55,0.5513569220199244,26.75,96.36666666666669,0,0,1
0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,2447.95,1,0,2,0,0.030303030303030304,3,2447.95,0.032217889299495706,2.390909090909091,2373.7696969696967,0,0,1
0,1,1,56,0,0,1,1,0,1,1,0,1,52.0,2884.9,0,1,1,1,0.017543859649122806,4,2884.9,0.018018642364600296,0.9122807017543859,2834.2877192982455,0,56,1
0,0,0,36,1,1,0,0,0,0,0,1,1,84.75,3050.15,1,0,2,0,0.02702702702702703,3,3050.15,0.027776412172459564,2.2905405405405403,2967.7135135135136,0,0,1
0,0,0,4,1,1,0,0,0,1,1,0,1,64.4,253.0,0,0,1,1,0.2,4,253.0,0.2535433070866142,12.88,202.4,0,0,1
0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,4517.25,1,0,2,2,0.018518518518518517,3,4517.25,0.01891218945388148,1.5824074074074075,4433.597222222223,1,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,45.8,436.2,0,0,1,3,0.09090909090909091,1,436.2,0.10475754803293687,4.163636363636363,396.5454545454545,0,0,2
0,0,0,4,0,0,0,0,0,1,0,0,0,30.5,118.4,0,0,1,0,0.2,1,118.4,0.2554438860971524,6.1,94.72000000000001,0,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0,19.9,19.9,1,0,0,1,0.5,1,19.9,0.9521531100478469,9.95,9.95,0,0,0
0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,0,0,2,1,0.019230769230769232,1,3649.6,0.018942091710951625,1.3298076923076925,3579.4153846153845,0,0,0
1,0,0,12,1,1,0,0,1,0,1,1,1,99.45,1200.15,1,0,2,0,0.07692307692307693,5,1200.15,0.08279565416475877,7.65,1107.8307692307694,0,0,1
0,0,0,6,0,0,0,0,0,1,1,1,1,49.25,255.6,0,1,1,1,0.14285714285714285,3,255.6,0.19193296960249415,7.035714285714286,219.0857142857143,0,6,1
0,1,1,63,0,0,0,1,1,1,0,0,0,39.35,2395.05,0,2,1,2,0.015625,3,2395.05,0.016422862628075373,0.61484375,2357.6273437500004,0,126,1
0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,0,2,0,0.5,1,70.6,0.9860335195530726,35.3,35.3,0,0,1
0,1,0,48,1,1,0,1,0,1,1,1,1,105.1,5083.55,0,0,2,3,0.02040816326530612,6,5083.55,0.020670462479472126,2.144897959183673,4979.804081632653,1,0,2
0,0,0,5,1,0,0,0,0,0,1,0,1,81.0,389.6,1,0,2,3,0.16666666666666666,2,389.6,0.2073732718894009,13.5,324.6666666666667,0,0,2
0,0,1,35,1,0,0,0,0,0,0,0,1,20.1,644.5,0,1,0,3,0.027777777777777776,1,644.5,0.031138652207591017,0.5583333333333333,626.5972222222222,0,35,2
0,0,0,6,1,0,0,1,0,0,1,0,1,84.85,523.5,1,0,2,0,0.14285714285714285,3,523.5,0.16177311725452811,12.12142857142857,448.7142857142857,0,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,19.75,39.3,0,0,0,1,0.3333333333333333,1,39.3,0.49007444168734493,6.583333333333333,26.2,0,0,0
